DrugBank.ID1,DrugBank.ID1,repoDB_status
DB00952,DB00998,1
DB00952,DB01174,1
DB00953,DB00998,1
DB00953,DB01174,1
DB00954,DB00976,1
DB00954,DB00978,1
DB00954,DB01000,1
DB00954,DB01017,1
DB00954,DB01044,1
DB00954,DB01053,1
DB00954,DB01059,1
DB00954,DB01060,1
DB00954,DB01061,1
DB00954,DB01066,1
DB00954,DB01112,1
DB00954,DB01137,1
DB00954,DB01139,1
DB00954,DB01140,1
DB00954,DB01147,1
DB00954,DB01150,1
DB00954,DB01155,1
DB00954,DB01165,1
DB00954,DB01172,1
DB00954,DB01190,1
DB00954,DB01208,1
DB00954,DB01211,1
DB00954,DB01212,1
DB00954,DB01223,1
DB00954,DB01291,1
DB00954,DB01326,1
DB00954,DB01327,1
DB00954,DB01328,1
DB00954,DB01330,1
DB00954,DB01331,1
DB00954,DB01332,1
DB00954,DB01333,1
DB00954,DB01364,1
DB00954,DB01369,1
DB00954,DB01413,1
DB00954,DB01415,1
DB00954,DB01416,1
DB00954,DB01597,1
DB00954,DB01598,1
DB00954,DB01602,1
DB00954,DB01603,1
DB00954,DB01606,1
DB00954,DB01607,1
DB00954,DB01764,1
DB00954,DB02703,1
DB00954,DB06151,1
DB00954,DB06219,1
DB00954,DB06590,1
DB00954,DB09320,1
DB00954,DB09323,1
DB00954,DB09324,1
DB00954,DB09485,1
DB00956,DB00959,1
DB00956,DB00963,1
DB00956,DB00967,1
DB00956,DB00972,1
DB00956,DB01003,1
DB00956,DB01009,1
DB00956,DB01050,1
DB00956,DB01064,1
DB00956,DB01086,1
DB00956,DB01114,1
DB00956,DB01146,1
DB00956,DB01176,1
DB00956,DB01183,1
DB00956,DB01192,1
DB00956,DB01209,1
DB00956,DB01222,1
DB00956,DB01234,1
DB00956,DB01237,1
DB00956,DB01240,1
DB00956,DB01246,1
DB00956,DB01260,1
DB00956,DB01356,1
DB00956,DB01364,1
DB00956,DB01380,1
DB00956,DB01397,1
DB00956,DB01410,1
DB00956,DB01411,1
DB00956,DB01551,1
DB00956,DB01600,1
DB00956,DB01619,1
DB00956,DB01620,1
DB00956,DB04837,1
DB00956,DB06204,1
DB00956,DB06282,1
DB00956,DB06691,1
DB00956,DB06694,1
DB00956,DB06715,1
DB00956,DB06725,1
DB00956,DB06764,1
DB00956,DB06767,1
DB00956,DB07615,1
DB00956,DB08797,1
DB00956,DB08799,1
DB00956,DB08906,1
DB00956,DB08936,1
DB00956,DB09084,1
DB00956,DB09154,1
DB00956,DB09213,1
DB00956,DB09396,1
DB00956,DB09488,1
DB00956,DB09555,1
DB00956,DB09571,1
DB00956,DB11591,1
DB00957,DB00977,1
DB00957,DB01017,1
DB00957,DB01190,1
DB00957,DB01380,1
DB00957,DB01395,1
DB00957,DB02701,1
DB00957,DB02703,1
DB00957,DB04574,1
DB00957,DB04575,1
DB00957,DB06401,1
DB00957,DB06710,1
DB00957,DB09096,1
DB00957,DB09353,1
DB00957,DB09389,1
DB00958,DB00997,1
DB00958,DB01005,1
DB00958,DB01030,1
DB00958,DB01042,1
DB00958,DB01229,1
DB00958,DB04572,1
DB00958,DB05109,1
DB00958,DB09074,1
DB00959,DB00967,1
DB00959,DB00971,1
DB00959,DB00972,1
DB00959,DB00987,1
DB00959,DB00991,1
DB00959,DB00993,1
DB00959,DB00995,1
DB00959,DB00997,1
DB00959,DB01003,1
DB00959,DB01009,1
DB00959,DB01013,1
DB00959,DB01026,1
DB00959,DB01032,1
DB00959,DB01033,1
DB00959,DB01047,1
DB00959,DB01050,1
DB00959,DB01069,1
DB00959,DB01075,1
DB00959,DB01077,1
DB00959,DB01097,1
DB00959,DB01114,1
DB00959,DB01130,1
DB00959,DB01142,1
DB00959,DB01146,1
DB00959,DB01168,1
DB00959,DB01176,1
DB00959,DB01188,1
DB00959,DB01206,1
DB00959,DB01222,1
DB00959,DB01223,1
DB00959,DB01234,1
DB00959,DB01240,1
DB00959,DB01243,1
DB00959,DB01246,1
DB00959,DB01260,1
DB00959,DB01281,1
DB00959,DB01291,1
DB00959,DB01356,1
DB00959,DB01364,1
DB00959,DB01380,1
DB00959,DB01397,1
DB00959,DB01399,1
DB00959,DB01409,1
DB00959,DB01410,1
DB00959,DB01411,1
DB00959,DB01551,1
DB00959,DB01600,1
DB00959,DB01611,1
DB00959,DB01619,1
DB00959,DB01620,1
DB00959,DB02300,1
DB00959,DB02546,1
DB00959,DB03793,1
DB00959,DB03904,1
DB00959,DB04572,1
DB00959,DB04837,1
DB00959,DB05259,1
DB00959,DB05266,1
DB00959,DB05676,1
DB00959,DB05679,1
DB00959,DB06168,1
DB00959,DB06176,1
DB00959,DB06273,1
DB00959,DB06282,1
DB00959,DB06412,1
DB00959,DB06603,1
DB00959,DB06637,1
DB00959,DB06674,1
DB00959,DB06691,1
DB00959,DB06715,1
DB00959,DB06768,1
DB00959,DB06769,1
DB00959,DB06786,1
DB00959,DB06824,1
DB00959,DB07615,1
DB00959,DB08799,1
DB00959,DB08870,1
DB00959,DB08879,1
DB00959,DB08880,1
DB00959,DB08895,1
DB00959,DB08904,1
DB00959,DB08906,1
DB00959,DB08936,1
DB00959,DB09029,1
DB00959,DB09033,1
DB00959,DB09054,1
DB00959,DB09082,1
DB00959,DB09096,1
DB00959,DB09212,1
DB00959,DB09213,1
DB00959,DB09276,1
DB00959,DB09321,1
DB00959,DB09345,1
DB00959,DB09353,1
DB00959,DB09357,1
DB00959,DB09488,1
DB00959,DB09555,1
DB00959,DB11569,1
DB00959,DB11591,1
DB00960,DB00966,1
DB00960,DB00968,1
DB00960,DB00982,1
DB00960,DB00999,1
DB00960,DB01018,1
DB00960,DB01021,1
DB00960,DB01023,1
DB00960,DB01029,1
DB00960,DB01076,1
DB00960,DB01115,1
DB00960,DB01136,1
DB00960,DB01162,1
DB00960,DB01170,1
DB00960,DB01193,1
DB00960,DB01197,1
DB00960,DB01203,1
DB00960,DB01229,1
DB00960,DB01275,1
DB00960,DB01324,1
DB00960,DB01340,1
DB00960,DB01348,1
DB00960,DB01349,1
DB00960,DB01359,1
DB00960,DB01580,1
DB00960,DB01626,1
DB00960,DB04846,1
DB00960,DB04861,1
DB00960,DB04920,1
DB00960,DB08808,1
DB00960,DB08822,1
DB00960,DB09026,1
DB00960,DB09229,1
DB00960,DB09230,1
DB00960,DB09235,1
DB00960,DB09279,1
DB00960,DB09477,1
DB00962,DB00980,1
DB00962,DB01065,1
DB00963,DB01009,1
DB00963,DB01050,1
DB00963,DB01183,1
DB00963,DB01192,1
DB00963,DB01209,1
DB00963,DB01356,1
DB00963,DB01397,1
DB00963,DB01551,1
DB00963,DB01600,1
DB00963,DB06204,1
DB00963,DB06725,1
DB00963,DB08797,1
DB00963,DB09084,1
DB00963,DB09213,1
DB00963,DB09396,1
DB00964,DB00981,1
DB00964,DB01057,1
DB00964,DB01085,1
DB00964,DB01144,1
DB00964,DB01194,1
DB00964,DB01210,1
DB00964,DB01214,1
DB00964,DB01229,1
DB00964,DB06826,1
DB00964,DB08819,1
DB00964,DB09351,1
DB00966,DB00968,1
DB00966,DB00982,1
DB00966,DB00999,1
DB00966,DB01018,1
DB00966,DB01021,1
DB00966,DB01023,1
DB00966,DB01029,1
DB00966,DB01076,1
DB00966,DB01098,1
DB00966,DB01115,1
DB00966,DB01136,1
DB00966,DB01162,1
DB00966,DB01170,1
DB00966,DB01193,1
DB00966,DB01197,1
DB00966,DB01203,1
DB00966,DB01229,1
DB00966,DB01275,1
DB00966,DB01324,1
DB00966,DB01340,1
DB00966,DB01348,1
DB00966,DB01349,1
DB00966,DB01359,1
DB00966,DB01580,1
DB00966,DB01626,1
DB00966,DB04846,1
DB00966,DB04861,1
DB00966,DB04920,1
DB00966,DB08808,1
DB00966,DB08822,1
DB00966,DB09026,1
DB00966,DB09030,1
DB00966,DB09229,1
DB00966,DB09230,1
DB00966,DB09235,1
DB00966,DB09279,1
DB00966,DB09477,1
DB00967,DB00972,1
DB00967,DB01003,1
DB00967,DB01064,1
DB00967,DB01069,1
DB00967,DB01075,1
DB00967,DB01084,1
DB00967,DB01106,1
DB00967,DB01114,1
DB00967,DB01146,1
DB00967,DB01176,1
DB00967,DB01222,1
DB00967,DB01234,1
DB00967,DB01237,1
DB00967,DB01240,1
DB00967,DB01246,1
DB00967,DB01260,1
DB00967,DB01364,1
DB00967,DB01380,1
DB00967,DB01410,1
DB00967,DB01411,1
DB00967,DB01551,1
DB00967,DB01619,1
DB00967,DB01620,1
DB00967,DB02703,1
DB00967,DB04837,1
DB00967,DB04890,1
DB00967,DB06282,1
DB00967,DB06691,1
DB00967,DB06694,1
DB00967,DB06715,1
DB00967,DB06764,1
DB00967,DB06766,1
DB00967,DB06767,1
DB00967,DB07615,1
DB00967,DB08799,1
DB00967,DB08906,1
DB00967,DB08936,1
DB00967,DB09154,1
DB00967,DB09488,1
DB00967,DB09555,1
DB00967,DB09571,1
DB00967,DB11591,1
DB00968,DB00982,1
DB00968,DB00999,1
DB00968,DB01018,1
DB00968,DB01021,1
DB00968,DB01023,1
DB00968,DB01029,1
DB00968,DB01076,1
DB00968,DB01115,1
DB00968,DB01136,1
DB00968,DB01162,1
DB00968,DB01170,1
DB00968,DB01193,1
DB00968,DB01197,1
DB00968,DB01203,1
DB00968,DB01229,1
DB00968,DB01275,1
DB00968,DB01324,1
DB00968,DB01340,1
DB00968,DB01348,1
DB00968,DB01349,1
DB00968,DB01359,1
DB00968,DB01580,1
DB00968,DB01626,1
DB00968,DB04846,1
DB00968,DB04861,1
DB00968,DB04920,1
DB00968,DB08808,1
DB00968,DB08822,1
DB00968,DB09026,1
DB00968,DB09229,1
DB00968,DB09230,1
DB00968,DB09235,1
DB00968,DB09279,1
DB00968,DB09477,1
DB00969,DB01220,1
DB00969,DB09272,1
DB00969,DB09290,1
DB00970,DB00997,1
DB00971,DB01013,1
DB00971,DB01026,1
DB00971,DB01047,1
DB00971,DB01091,1
DB00971,DB01110,1
DB00971,DB01127,1
DB00971,DB01130,1
DB00971,DB01188,1
DB00971,DB01234,1
DB00971,DB01243,1
DB00971,DB01260,1
DB00971,DB01380,1
DB00971,DB03904,1
DB00971,DB06768,1
DB00971,DB06786,1
DB00971,DB06820,1
DB00971,DB09096,1
DB00971,DB09321,1
DB00971,DB09353,1
DB00972,DB01003,1
DB00972,DB01069,1
DB00972,DB01075,1
DB00972,DB01084,1
DB00972,DB01106,1
DB00972,DB01114,1
DB00972,DB01146,1
DB00972,DB01176,1
DB00972,DB01222,1
DB00972,DB01234,1
DB00972,DB01240,1
DB00972,DB01246,1
DB00972,DB01260,1
DB00972,DB01364,1
DB00972,DB01380,1
DB00972,DB01410,1
DB00972,DB01411,1
DB00972,DB01551,1
DB00972,DB01619,1
DB00972,DB01620,1
DB00972,DB02703,1
DB00972,DB04837,1
DB00972,DB04890,1
DB00972,DB06282,1
DB00972,DB06691,1
DB00972,DB06715,1
DB00972,DB06766,1
DB00972,DB07615,1
DB00972,DB08799,1
DB00972,DB08906,1
DB00972,DB08936,1
DB00972,DB09488,1
DB00972,DB09555,1
DB00972,DB11591,1
DB00973,DB01039,1
DB00973,DB01076,1
DB00973,DB01095,1
DB00973,DB01098,1
DB00973,DB01393,1
DB00973,DB01432,1
DB00973,DB01599,1
DB00973,DB05528,1
DB00973,DB08827,1
DB00973,DB08860,1
DB00973,DB09302,1
DB00973,DB09303,1
DB00974,DB06782,1
DB00975,DB00999,1
DB00975,DB01136,1
DB00975,DB01197,1
DB00975,DB01275,1
DB00975,DB09083,1
DB00975,DB09292,1
DB00976,DB01044,1
DB00976,DB01053,1
DB00976,DB01059,1
DB00976,DB01060,1
DB00976,DB01061,1
DB00976,DB01066,1
DB00976,DB01082,1
DB00976,DB01112,1
DB00976,DB01137,1
DB00976,DB01139,1
DB00976,DB01155,1
DB00976,DB01165,1
DB00976,DB01190,1
DB00976,DB01208,1
DB00976,DB01211,1
DB00976,DB01212,1
DB00976,DB01326,1
DB00976,DB01328,1
DB00976,DB01330,1
DB00976,DB01331,1
DB00976,DB01332,1
DB00976,DB01333,1
DB00976,DB01361,1
DB00976,DB01413,1
DB00976,DB01416,1
DB00976,DB01597,1
DB00976,DB01598,1
DB00976,DB01602,1
DB00976,DB01606,1
DB00976,DB01607,1
DB00976,DB02703,1
DB00976,DB06590,1
DB00976,DB09320,1
DB00976,DB09323,1
DB00977,DB01017,1
DB00977,DB01104,1
DB00977,DB01190,1
DB00977,DB01380,1
DB00977,DB01395,1
DB00977,DB02701,1
DB00977,DB02703,1
DB00977,DB04574,1
DB00977,DB04575,1
DB00977,DB06401,1
DB00977,DB06710,1
DB00977,DB09096,1
DB00977,DB09353,1
DB00977,DB09389,1
DB00978,DB00994,1
DB00978,DB01000,1
DB00978,DB01015,1
DB00978,DB01017,1
DB00978,DB01044,1
DB00978,DB01059,1
DB00978,DB01060,1
DB00978,DB01061,1
DB00978,DB01066,1
DB00978,DB01112,1
DB00978,DB01137,1
DB00978,DB01139,1
DB00978,DB01140,1
DB00978,DB01147,1
DB00978,DB01150,1
DB00978,DB01155,1
DB00978,DB01165,1
DB00978,DB01172,1
DB00978,DB01211,1
DB00978,DB01212,1
DB00978,DB01223,1
DB00978,DB01291,1
DB00978,DB01326,1
DB00978,DB01327,1
DB00978,DB01328,1
DB00978,DB01330,1
DB00978,DB01332,1
DB00978,DB01333,1
DB00978,DB01364,1
DB00978,DB01416,1
DB00978,DB01597,1
DB00978,DB01598,1
DB00978,DB01602,1
DB00978,DB01607,1
DB00978,DB02703,1
DB00978,DB06151,1
DB00978,DB06799,1
DB00978,DB09050,1
DB00978,DB09485,1
DB00978,DB09525,1
DB00979,DB09352,1
DB00981,DB01057,1
DB00981,DB01085,1
DB00981,DB01144,1
DB00981,DB01194,1
DB00981,DB01210,1
DB00981,DB01214,1
DB00981,DB01229,1
DB00981,DB06826,1
DB00981,DB08819,1
DB00981,DB09351,1
DB00982,DB00999,1
DB00982,DB01018,1
DB00982,DB01021,1
DB00982,DB01023,1
DB00982,DB01029,1
DB00982,DB01076,1
DB00982,DB01115,1
DB00982,DB01136,1
DB00982,DB01162,1
DB00982,DB01170,1
DB00982,DB01193,1
DB00982,DB01197,1
DB00982,DB01203,1
DB00982,DB01229,1
DB00982,DB01275,1
DB00982,DB01324,1
DB00982,DB01340,1
DB00982,DB01348,1
DB00982,DB01349,1
DB00982,DB01359,1
DB00982,DB01580,1
DB00982,DB01626,1
DB00982,DB04846,1
DB00982,DB04861,1
DB00982,DB04920,1
DB00982,DB08808,1
DB00982,DB08822,1
DB00982,DB09026,1
DB00982,DB09229,1
DB00982,DB09230,1
DB00982,DB09235,1
DB00982,DB09279,1
DB00982,DB09477,1
DB00983,DB01223,1
DB00983,DB01274,1
DB00983,DB01291,1
DB00983,DB01409,1
DB00983,DB09082,1
DB00985,DB01069,1
DB00985,DB01176,1
DB00985,DB01184,1
DB00985,DB01231,1
DB00986,DB01129,1
DB00986,DB01274,1
DB00986,DB01430,1
DB00986,DB01625,1
DB00986,DB04843,1
DB00986,DB05265,1
DB00986,DB06723,1
DB00986,DB08897,1
DB00986,DB09076,1
DB00986,DB09080,1
DB00986,DB09082,1
DB00986,DB09087,1
DB00986,DB09104,1
DB00986,DB09154,1
DB00986,DB09221,1
DB00986,DB09281,1
DB00986,DB09481,1
DB00987,DB00997,1
DB00987,DB01033,1
DB00987,DB01169,1
DB00987,DB01177,1
DB00987,DB01204,1
DB00987,DB01234,1
DB00987,DB01262,1
DB00987,DB01380,1
DB00987,DB04942,1
DB00988,DB01037,1
DB00988,DB01064,1
DB00988,DB01173,1
DB00988,DB01186,1
DB00988,DB01200,1
DB00988,DB01235,1
DB00988,DB01364,1
DB00988,DB01365,1
DB00988,DB01367,1
DB00988,DB01427,1
DB00988,DB04899,1
DB00988,DB05271,1
DB00988,DB06262,1
DB00991,DB00993,1
DB00991,DB00995,1
DB00991,DB01009,1
DB00991,DB01050,1
DB00991,DB01097,1
DB00991,DB01234,1
DB00991,DB01281,1
DB00991,DB01283,1
DB00991,DB01356,1
DB00991,DB01380,1
DB00991,DB01397,1
DB00991,DB01399,1
DB00991,DB01600,1
DB00991,DB01611,1
DB00991,DB06273,1
DB00991,DB06674,1
DB00991,DB08880,1
DB00991,DB08895,1
DB00991,DB08904,1
DB00991,DB08984,1
DB00991,DB09212,1
DB00991,DB09213,1
DB00991,DB09276,1
DB00991,DB11320,1
DB00993,DB00995,1
DB00993,DB01009,1
DB00993,DB01050,1
DB00993,DB01097,1
DB00993,DB01234,1
DB00993,DB01281,1
DB00993,DB01356,1
DB00993,DB01380,1
DB00993,DB01397,1
DB00993,DB01399,1
DB00993,DB01600,1
DB00993,DB01611,1
DB00993,DB06273,1
DB00993,DB06674,1
DB00993,DB08880,1
DB00993,DB08895,1
DB00993,DB08904,1
DB00993,DB09212,1
DB00993,DB09213,1
DB00993,DB09276,1
DB00994,DB01000,1
DB00994,DB01017,1
DB00994,DB01059,1
DB00994,DB01060,1
DB00994,DB01061,1
DB00994,DB01139,1
DB00994,DB01140,1
DB00994,DB01165,1
DB00994,DB01172,1
DB00994,DB01220,1
DB00994,DB01234,1
DB00994,DB01260,1
DB00994,DB01326,1
DB00994,DB01328,1
DB00994,DB01332,1
DB00994,DB01333,1
DB00994,DB01380,1
DB00994,DB01421,1
DB00994,DB01602,1
DB00994,DB01607,1
DB00994,DB02703,1
DB00994,DB03166,1
DB00994,DB06799,1
DB00994,DB09050,1
DB00994,DB09345,1
DB00994,DB09525,1
DB00994,DB09552,1
DB00995,DB01009,1
DB00995,DB01050,1
DB00995,DB01097,1
DB00995,DB01234,1
DB00995,DB01281,1
DB00995,DB01356,1
DB00995,DB01380,1
DB00995,DB01397,1
DB00995,DB01399,1
DB00995,DB01600,1
DB00995,DB01611,1
DB00995,DB06273,1
DB00995,DB06674,1
DB00995,DB08880,1
DB00995,DB08895,1
DB00995,DB08904,1
DB00995,DB09212,1
DB00995,DB09213,1
DB00995,DB09276,1
DB00996,DB05271,1
DB00996,DB06774,1
DB00996,DB08872,1
DB00997,DB01005,1
DB00997,DB01030,1
DB00997,DB01033,1
DB00997,DB01041,1
DB00997,DB01042,1
DB00997,DB01101,1
DB00997,DB01168,1
DB00997,DB01177,1
DB00997,DB01204,1
DB00997,DB01206,1
DB00997,DB01229,1
DB00997,DB01234,1
DB00997,DB01248,1
DB00997,DB01262,1
DB00997,DB01380,1
DB00997,DB01590,1
DB00997,DB04572,1
DB00997,DB04845,1
DB00997,DB05109,1
DB00997,DB06317,1
DB00997,DB06603,1
DB00997,DB06769,1
DB00997,DB06809,1
DB00997,DB08870,1
DB00997,DB08871,1
DB00997,DB08889,1
DB00997,DB08905,1
DB00997,DB08910,1
DB00997,DB09054,1
DB00997,DB09074,1
DB00997,DB09077,1
DB00997,DB09331,1
DB00997,DB09570,1
DB00998,DB01174,1
DB00999,DB01018,1
DB00999,DB01021,1
DB00999,DB01023,1
DB00999,DB01029,1
DB00999,DB01076,1
DB00999,DB01115,1
DB00999,DB01119,1
DB00999,DB01136,1
DB00999,DB01162,1
DB00999,DB01170,1
DB00999,DB01193,1
DB00999,DB01197,1
DB00999,DB01203,1
DB00999,DB01229,1
DB00999,DB01275,1
DB00999,DB01324,1
DB00999,DB01340,1
DB00999,DB01348,1
DB00999,DB01349,1
DB00999,DB01359,1
DB00999,DB01580,1
DB00999,DB01626,1
DB00999,DB04846,1
DB00999,DB04861,1
DB00999,DB04920,1
DB00999,DB08808,1
DB00999,DB08822,1
DB00999,DB09026,1
DB00999,DB09083,1
DB00999,DB09229,1
DB00999,DB09230,1
DB00999,DB09235,1
DB00999,DB09279,1
DB00999,DB09292,1
DB00999,DB09477,1
DB01000,DB01015,1
DB01000,DB01017,1
DB01000,DB01053,1
DB01000,DB01059,1
DB01000,DB01060,1
DB01000,DB01061,1
DB01000,DB01112,1
DB01000,DB01137,1
DB01000,DB01139,1
DB01000,DB01140,1
DB01000,DB01147,1
DB01000,DB01150,1
DB01000,DB01165,1
DB01000,DB01172,1
DB01000,DB01190,1
DB01000,DB01211,1
DB01000,DB01212,1
DB01000,DB01223,1
DB01000,DB01291,1
DB01000,DB01326,1
DB01000,DB01327,1
DB01000,DB01328,1
DB01000,DB01330,1
DB01000,DB01331,1
DB01000,DB01332,1
DB01000,DB01333,1
DB01000,DB01364,1
DB01000,DB01415,1
DB01000,DB01416,1
DB01000,DB01435,1
DB01000,DB01597,1
DB01000,DB01598,1
DB01000,DB01602,1
DB01000,DB01603,1
DB01000,DB01606,1
DB01000,DB01607,1
DB01000,DB02703,1
DB01000,DB06151,1
DB01000,DB06219,1
DB01000,DB06799,1
DB01000,DB09050,1
DB01000,DB09320,1
DB01000,DB09324,1
DB01000,DB09485,1
DB01000,DB09525,1
DB01001,DB01223,1
DB01001,DB01291,1
DB01001,DB01364,1
DB01003,DB01069,1
DB01003,DB01075,1
DB01003,DB01084,1
DB01003,DB01106,1
DB01003,DB01114,1
DB01003,DB01129,1
DB01003,DB01146,1
DB01003,DB01176,1
DB01003,DB01222,1
DB01003,DB01223,1
DB01003,DB01234,1
DB01003,DB01240,1
DB01003,DB01246,1
DB01003,DB01260,1
DB01003,DB01291,1
DB01003,DB01364,1
DB01003,DB01380,1
DB01003,DB01409,1
DB01003,DB01410,1
DB01003,DB01411,1
DB01003,DB01551,1
DB01003,DB01619,1
DB01003,DB01620,1
DB01003,DB02703,1
DB01003,DB04837,1
DB01003,DB04890,1
DB01003,DB05266,1
DB01003,DB06282,1
DB01003,DB06691,1
DB01003,DB06715,1
DB01003,DB06766,1
DB01003,DB06794,1
DB01003,DB07615,1
DB01003,DB08799,1
DB01003,DB08906,1
DB01003,DB08936,1
DB01003,DB09082,1
DB01003,DB09488,1
DB01003,DB09555,1
DB01003,DB11591,1
DB01004,DB01182,1
DB01005,DB01030,1
DB01005,DB01042,1
DB01005,DB01229,1
DB01005,DB01248,1
DB01005,DB04572,1
DB01005,DB04865,1
DB01005,DB05109,1
DB01005,DB08901,1
DB01005,DB09074,1
DB01007,DB01110,1
DB01008,DB01254,1
DB01008,DB04868,1
DB01009,DB01050,1
DB01009,DB01097,1
DB01009,DB01183,1
DB01009,DB01192,1
DB01009,DB01209,1
DB01009,DB01234,1
DB01009,DB01281,1
DB01009,DB01283,1
DB01009,DB01356,1
DB01009,DB01380,1
DB01009,DB01397,1
DB01009,DB01399,1
DB01009,DB01551,1
DB01009,DB01600,1
DB01009,DB01611,1
DB01009,DB06204,1
DB01009,DB06273,1
DB01009,DB06674,1
DB01009,DB06691,1
DB01009,DB06725,1
DB01009,DB08797,1
DB01009,DB08880,1
DB01009,DB08895,1
DB01009,DB08904,1
DB01009,DB08984,1
DB01009,DB09084,1
DB01009,DB09212,1
DB01009,DB09213,1
DB01009,DB09276,1
DB01009,DB09396,1
DB01009,DB11320,1
DB01013,DB01026,1
DB01013,DB01047,1
DB01013,DB01130,1
DB01013,DB01188,1
DB01013,DB01234,1
DB01013,DB01243,1
DB01013,DB01260,1
DB01013,DB01380,1
DB01013,DB02300,1
DB01013,DB03904,1
DB01013,DB05676,1
DB01013,DB06768,1
DB01013,DB06786,1
DB01013,DB06824,1
DB01013,DB09029,1
DB01013,DB09096,1
DB01013,DB09345,1
DB01013,DB09353,1
DB01013,DB11569,1
DB01014,DB01380,1
DB01014,DB06674,1
DB01014,DB09033,1
DB01015,DB01017,1
DB01015,DB01044,1
DB01015,DB01053,1
DB01015,DB01059,1
DB01015,DB01060,1
DB01015,DB01066,1
DB01015,DB01082,1
DB01015,DB01112,1
DB01015,DB01137,1
DB01015,DB01139,1
DB01015,DB01140,1
DB01015,DB01150,1
DB01015,DB01155,1
DB01015,DB01165,1
DB01015,DB01211,1
DB01015,DB01212,1
DB01015,DB01326,1
DB01015,DB01328,1
DB01015,DB01330,1
DB01015,DB01331,1
DB01015,DB01332,1
DB01015,DB01333,1
DB01015,DB01413,1
DB01015,DB01415,1
DB01015,DB01416,1
DB01015,DB01435,1
DB01015,DB01597,1
DB01015,DB01598,1
DB01015,DB01602,1
DB01015,DB01607,1
DB01015,DB02703,1
DB01015,DB06756,1
DB01015,DB09320,1
DB01016,DB01067,1
DB01016,DB01120,1
DB01016,DB01124,1
DB01016,DB01132,1
DB01016,DB01251,1
DB01016,DB01252,1
DB01016,DB01261,1
DB01016,DB01289,1
DB01016,DB01382,1
DB01016,DB04876,1
DB01016,DB04878,1
DB01016,DB06203,1
DB01016,DB06292,1
DB01016,DB06335,1
DB01016,DB06655,1
DB01016,DB08882,1
DB01016,DB08907,1
DB01016,DB09038,1
DB01016,DB09043,1
DB01016,DB09045,1
DB01016,DB09198,1
DB01016,DB09265,1
DB01017,DB01032,1
DB01017,DB01044,1
DB01017,DB01045,1
DB01017,DB01053,1
DB01017,DB01059,1
DB01017,DB01060,1
DB01017,DB01061,1
DB01017,DB01082,1
DB01017,DB01112,1
DB01017,DB01137,1
DB01017,DB01139,1
DB01017,DB01140,1
DB01017,DB01147,1
DB01017,DB01150,1
DB01017,DB01165,1
DB01017,DB01172,1
DB01017,DB01190,1
DB01017,DB01208,1
DB01017,DB01211,1
DB01017,DB01212,1
DB01017,DB01223,1
DB01017,DB01291,1
DB01017,DB01326,1
DB01017,DB01327,1
DB01017,DB01328,1
DB01017,DB01330,1
DB01017,DB01331,1
DB01017,DB01332,1
DB01017,DB01333,1
DB01017,DB01364,1
DB01017,DB01380,1
DB01017,DB01395,1
DB01017,DB01415,1
DB01017,DB01416,1
DB01017,DB01435,1
DB01017,DB01597,1
DB01017,DB01598,1
DB01017,DB01602,1
DB01017,DB01603,1
DB01017,DB01606,1
DB01017,DB01607,1
DB01017,DB02701,1
DB01017,DB02703,1
DB01017,DB06151,1
DB01017,DB06219,1
DB01017,DB06799,1
DB01017,DB09050,1
DB01017,DB09093,1
DB01017,DB09096,1
DB01017,DB09320,1
DB01017,DB09324,1
DB01017,DB09353,1
DB01017,DB09485,1
DB01017,DB09525,1
DB01018,DB01021,1
DB01018,DB01023,1
DB01018,DB01029,1
DB01018,DB01076,1
DB01018,DB01115,1
DB01018,DB01136,1
DB01018,DB01162,1
DB01018,DB01170,1
DB01018,DB01193,1
DB01018,DB01197,1
DB01018,DB01203,1
DB01018,DB01229,1
DB01018,DB01255,1
DB01018,DB01275,1
DB01018,DB01324,1
DB01018,DB01340,1
DB01018,DB01348,1
DB01018,DB01349,1
DB01018,DB01359,1
DB01018,DB01576,1
DB01018,DB01577,1
DB01018,DB01580,1
DB01018,DB01626,1
DB01018,DB04846,1
DB01018,DB04861,1
DB01018,DB04920,1
DB01018,DB06701,1
DB01018,DB08808,1
DB01018,DB08822,1
DB01018,DB09026,1
DB01018,DB09229,1
DB01018,DB09230,1
DB01018,DB09235,1
DB01018,DB09279,1
DB01018,DB09477,1
DB01019,DB01400,1
DB01020,DB01076,1
DB01020,DB01115,1
DB01020,DB01203,1
DB01020,DB01244,1
DB01021,DB01023,1
DB01021,DB01029,1
DB01021,DB01076,1
DB01021,DB01115,1
DB01021,DB01136,1
DB01021,DB01162,1
DB01021,DB01170,1
DB01021,DB01193,1
DB01021,DB01197,1
DB01021,DB01203,1
DB01021,DB01229,1
DB01021,DB01275,1
DB01021,DB01324,1
DB01021,DB01340,1
DB01021,DB01348,1
DB01021,DB01349,1
DB01021,DB01359,1
DB01021,DB01580,1
DB01021,DB01626,1
DB01021,DB04846,1
DB01021,DB04861,1
DB01021,DB04920,1
DB01021,DB08808,1
DB01021,DB08822,1
DB01021,DB09026,1
DB01021,DB09229,1
DB01021,DB09230,1
DB01021,DB09235,1
DB01021,DB09279,1
DB01021,DB09477,1
DB01022,DB01070,1
DB01022,DB01164,1
DB01022,DB01377,1
DB01022,DB06255,1
DB01022,DB06643,1
DB01022,DB06724,1
